Ground Truth ToA: 111.52790069580078, Coarse ToA: 112.38983917236328
Ground Truth ToA: 124.84506225585938, Coarse ToA: 122.4638671875
Ground Truth ToA: 53.96862030029297, Coarse ToA: 54.42476272583008
Ground Truth ToA: 117.01038360595703, Coarse ToA: 117.37630462646484
Ground Truth ToA: 145.08303833007812, Coarse ToA: 145.95176696777344
Ground Truth ToA: 74.82785034179688, Coarse ToA: 75.31759643554688
Ground Truth ToA: 110.99620056152344, Coarse ToA: 111.48531341552734
Ground Truth ToA: 112.8628921508789, Coarse ToA: 112.22858428955078
Ground Truth ToA: 116.14242553710938, Coarse ToA: 117.77505493164062
Ground Truth ToA: 57.23286056518555, Coarse ToA: 56.13079833984375
Ground Truth ToA: 66.8562240600586, Coarse ToA: 65.54124450683594
Ground Truth ToA: 50.934452056884766, Coarse ToA: 50.37481689453125
Ground Truth ToA: 114.629638671875, Coarse ToA: 115.09013366699219
Ground Truth ToA: 127.0370864868164, Coarse ToA: 127.71961975097656
Ground Truth ToA: 92.39732360839844, Coarse ToA: 91.69216918945312
Ground Truth ToA: 108.9629898071289, Coarse ToA: 109.36824035644531
Ground Truth ToA: 147.30979919433594, Coarse ToA: 146.1841278076172
Ground Truth ToA: 135.283935546875, Coarse ToA: 135.94053649902344
Ground Truth ToA: 84.10195922851562, Coarse ToA: 83.99922943115234
Ground Truth ToA: 96.83287048339844, Coarse ToA: 101.94951629638672
Ground Truth ToA: 140.81341552734375, Coarse ToA: 144.8682403564453
Ground Truth ToA: 73.91995239257812, Coarse ToA: 73.14512634277344
Ground Truth ToA: 120.61234283447266, Coarse ToA: 120.75335693359375
Ground Truth ToA: 149.64761352539062, Coarse ToA: 147.1835479736328
Ground Truth ToA: 96.19203186035156, Coarse ToA: 94.90322875976562
Ground Truth ToA: 50.51062774658203, Coarse ToA: 51.51669692993164
Ground Truth ToA: 112.69900512695312, Coarse ToA: 110.98812103271484
Ground Truth ToA: 62.40565872192383, Coarse ToA: 63.07444381713867
Ground Truth ToA: 67.51081085205078, Coarse ToA: 66.33853149414062
Ground Truth ToA: 101.11552429199219, Coarse ToA: 102.34420013427734
Ground Truth ToA: 141.8849639892578, Coarse ToA: 141.66030883789062
Ground Truth ToA: 97.03388214111328, Coarse ToA: 94.95729064941406
Ground Truth ToA: 54.49420166015625, Coarse ToA: 53.2894401550293
Ground Truth ToA: 63.11965560913086, Coarse ToA: 63.822017669677734
Ground Truth ToA: 95.20450592041016, Coarse ToA: 94.38892364501953
Ground Truth ToA: 69.09402465820312, Coarse ToA: 70.40608978271484
Ground Truth ToA: 76.22552490234375, Coarse ToA: 79.50239562988281
Ground Truth ToA: 127.34505462646484, Coarse ToA: 128.83258056640625
Ground Truth ToA: 96.67535400390625, Coarse ToA: 94.49640655517578
Ground Truth ToA: 108.21508026123047, Coarse ToA: 108.547119140625
Ground Truth ToA: 147.04583740234375, Coarse ToA: 146.8782958984375
Ground Truth ToA: 112.34754943847656, Coarse ToA: 113.19248962402344
Ground Truth ToA: 73.85688018798828, Coarse ToA: 72.57193756103516
Ground Truth ToA: 69.2670669555664, Coarse ToA: 67.9457015991211
Ground Truth ToA: 60.252906799316406, Coarse ToA: 62.86357498168945
Ground Truth ToA: 140.34413146972656, Coarse ToA: 139.67274475097656
Ground Truth ToA: 94.63572692871094, Coarse ToA: 94.79159545898438
Ground Truth ToA: 55.01272964477539, Coarse ToA: 56.115943908691406
Ground Truth ToA: 147.90447998046875, Coarse ToA: 146.8851776123047
Ground Truth ToA: 120.92269134521484, Coarse ToA: 120.67024230957031
Ground Truth ToA: 143.42164611816406, Coarse ToA: 143.80636596679688
Ground Truth ToA: 134.0840606689453, Coarse ToA: 134.19412231445312
Ground Truth ToA: 58.434669494628906, Coarse ToA: 58.92631530761719
Ground Truth ToA: 149.0304718017578, Coarse ToA: 147.33001708984375
Ground Truth ToA: 131.34727478027344, Coarse ToA: 131.53208923339844
Ground Truth ToA: 80.43307495117188, Coarse ToA: 83.25267791748047
Ground Truth ToA: 98.3858642578125, Coarse ToA: 97.9216537475586
Ground Truth ToA: 114.28374481201172, Coarse ToA: 115.92872619628906
Ground Truth ToA: 97.66419982910156, Coarse ToA: 96.74195861816406
Ground Truth ToA: 110.09722900390625, Coarse ToA: 111.769775390625
Ground Truth ToA: 107.49543762207031, Coarse ToA: 103.66751861572266
Ground Truth ToA: 103.02075958251953, Coarse ToA: 102.34992980957031
Ground Truth ToA: 137.99945068359375, Coarse ToA: 139.19459533691406
Ground Truth ToA: 87.74939727783203, Coarse ToA: 86.1373291015625
Ground Truth ToA: 125.55608367919922, Coarse ToA: 124.8536148071289
Ground Truth ToA: 119.24293518066406, Coarse ToA: 118.0533218383789
Ground Truth ToA: 91.6200180053711, Coarse ToA: 89.71727752685547
Ground Truth ToA: 78.25856018066406, Coarse ToA: 78.95577239990234
Ground Truth ToA: 112.50216674804688, Coarse ToA: 113.51236724853516
Ground Truth ToA: 103.296142578125, Coarse ToA: 103.89566802978516
Ground Truth ToA: 74.83035278320312, Coarse ToA: 72.62692260742188
Ground Truth ToA: 107.88438415527344, Coarse ToA: 108.12926483154297
Ground Truth ToA: 58.562381744384766, Coarse ToA: 56.307891845703125
Ground Truth ToA: 87.99937438964844, Coarse ToA: 85.93473815917969
Ground Truth ToA: 135.3540802001953, Coarse ToA: 135.0281982421875
Ground Truth ToA: 125.46762084960938, Coarse ToA: 125.02330017089844
Ground Truth ToA: 130.0135040283203, Coarse ToA: 130.27212524414062
Ground Truth ToA: 140.78021240234375, Coarse ToA: 139.21080017089844
Ground Truth ToA: 60.33624267578125, Coarse ToA: 58.40510177612305
Ground Truth ToA: 56.63404083251953, Coarse ToA: 55.53105926513672
Ground Truth ToA: 128.01480102539062, Coarse ToA: 125.8504867553711
Ground Truth ToA: 137.26182556152344, Coarse ToA: 137.73434448242188
Ground Truth ToA: 94.38939666748047, Coarse ToA: 95.40007781982422
Ground Truth ToA: 143.81236267089844, Coarse ToA: 143.81605529785156
Ground Truth ToA: 128.66995239257812, Coarse ToA: 127.19266510009766
Ground Truth ToA: 96.85075378417969, Coarse ToA: 94.73210906982422
Ground Truth ToA: 88.49016571044922, Coarse ToA: 94.23873901367188
Ground Truth ToA: 101.99476623535156, Coarse ToA: 101.83277893066406
Ground Truth ToA: 68.73055267333984, Coarse ToA: 67.15877532958984
Ground Truth ToA: 113.45491027832031, Coarse ToA: 112.25537109375
Ground Truth ToA: 62.65184020996094, Coarse ToA: 62.10760498046875
Ground Truth ToA: 61.531524658203125, Coarse ToA: 61.78972625732422
Ground Truth ToA: 73.41732025146484, Coarse ToA: 72.4905776977539
Ground Truth ToA: 129.3378143310547, Coarse ToA: 130.93008422851562
Ground Truth ToA: 72.94068145751953, Coarse ToA: 74.83280181884766
Ground Truth ToA: 132.8148956298828, Coarse ToA: 132.13890075683594
Ground Truth ToA: 59.00957489013672, Coarse ToA: 62.63772201538086
Ground Truth ToA: 130.69281005859375, Coarse ToA: 132.19654846191406
Ground Truth ToA: 57.84498977661133, Coarse ToA: 58.73405075073242
Ground Truth ToA: 149.48074340820312, Coarse ToA: 148.23822021484375
Ground Truth ToA: 124.19498443603516, Coarse ToA: 122.43473815917969
Ground Truth ToA: 68.4732666015625, Coarse ToA: 69.52486419677734
Ground Truth ToA: 60.6507453918457, Coarse ToA: 61.22580337524414
Ground Truth ToA: 145.5184326171875, Coarse ToA: 145.5322265625
Ground Truth ToA: 69.2343978881836, Coarse ToA: 68.63530731201172
Ground Truth ToA: 114.98297882080078, Coarse ToA: 114.52217864990234
Ground Truth ToA: 72.77986145019531, Coarse ToA: 75.67335510253906
Ground Truth ToA: 139.86305236816406, Coarse ToA: 139.04299926757812
Ground Truth ToA: 132.85975646972656, Coarse ToA: 131.1302947998047
Ground Truth ToA: 55.944454193115234, Coarse ToA: 53.340538024902344
Ground Truth ToA: 139.90707397460938, Coarse ToA: 139.53733825683594
Ground Truth ToA: 50.425498962402344, Coarse ToA: 51.5478515625
Ground Truth ToA: 105.53988647460938, Coarse ToA: 105.674560546875
Ground Truth ToA: 99.62480163574219, Coarse ToA: 101.06103515625
Ground Truth ToA: 98.20956420898438, Coarse ToA: 97.79224395751953
Ground Truth ToA: 120.52885437011719, Coarse ToA: 119.02458190917969
Ground Truth ToA: 60.841957092285156, Coarse ToA: 63.338016510009766
Ground Truth ToA: 52.62285614013672, Coarse ToA: 53.29072570800781
Ground Truth ToA: 64.34769439697266, Coarse ToA: 62.444210052490234
Ground Truth ToA: 63.03940200805664, Coarse ToA: 64.46458435058594
Ground Truth ToA: 142.5933074951172, Coarse ToA: 143.68397521972656
Ground Truth ToA: 104.52650451660156, Coarse ToA: 106.00224304199219
Ground Truth ToA: 86.42754364013672, Coarse ToA: 86.96124267578125
Ground Truth ToA: 53.7333869934082, Coarse ToA: 52.958805084228516
Ground Truth ToA: 125.45793151855469, Coarse ToA: 127.70158386230469
Ground Truth ToA: 85.62680053710938, Coarse ToA: 85.49983215332031
Ground Truth ToA: 109.58792877197266, Coarse ToA: 110.41651916503906
Ground Truth ToA: 128.98976135253906, Coarse ToA: 131.66445922851562
Ground Truth ToA: 110.0097885131836, Coarse ToA: 112.88577270507812
Ground Truth ToA: 138.77804565429688, Coarse ToA: 138.24501037597656
Ground Truth ToA: 144.8712921142578, Coarse ToA: 148.0318145751953
Ground Truth ToA: 141.68936157226562, Coarse ToA: 141.9019012451172
Ground Truth ToA: 60.75360107421875, Coarse ToA: 58.65032958984375
Ground Truth ToA: 113.94595336914062, Coarse ToA: 113.18611145019531
Ground Truth ToA: 54.27717590332031, Coarse ToA: 54.63041687011719
Ground Truth ToA: 147.3821563720703, Coarse ToA: 144.7167510986328
Ground Truth ToA: 106.06446838378906, Coarse ToA: 106.2718276977539
Ground Truth ToA: 57.7042350769043, Coarse ToA: 57.243995666503906
Ground Truth ToA: 82.0478744506836, Coarse ToA: 81.54672241210938
Ground Truth ToA: 124.55718231201172, Coarse ToA: 122.23835754394531
Ground Truth ToA: 136.6922607421875, Coarse ToA: 135.1533966064453
Ground Truth ToA: 147.240966796875, Coarse ToA: 145.95594787597656
Ground Truth ToA: 57.45728302001953, Coarse ToA: 57.581668853759766
Ground Truth ToA: 56.614742279052734, Coarse ToA: 55.480159759521484
Ground Truth ToA: 57.08262634277344, Coarse ToA: 59.256378173828125
Ground Truth ToA: 125.59248352050781, Coarse ToA: 124.61041259765625
Ground Truth ToA: 68.86405181884766, Coarse ToA: 68.11735534667969
Ground Truth ToA: 109.64925384521484, Coarse ToA: 113.89875793457031
Ground Truth ToA: 117.53665161132812, Coarse ToA: 116.88229370117188
Ground Truth ToA: 99.29997253417969, Coarse ToA: 98.70659637451172
Ground Truth ToA: 103.06800842285156, Coarse ToA: 102.0479736328125
Ground Truth ToA: 115.80843353271484, Coarse ToA: 113.85272979736328
Ground Truth ToA: 85.77279663085938, Coarse ToA: 85.33670043945312
Ground Truth ToA: 101.16096496582031, Coarse ToA: 99.0399398803711
Ground Truth ToA: 114.91547393798828, Coarse ToA: 113.97602081298828
Ground Truth ToA: 55.398624420166016, Coarse ToA: 54.97923278808594
Ground Truth ToA: 145.20004272460938, Coarse ToA: 146.41404724121094
Ground Truth ToA: 90.69682312011719, Coarse ToA: 88.79966735839844
Ground Truth ToA: 119.2873764038086, Coarse ToA: 117.1451187133789
Ground Truth ToA: 91.9935302734375, Coarse ToA: 92.03692626953125
Ground Truth ToA: 142.3530731201172, Coarse ToA: 141.75881958007812
Ground Truth ToA: 133.42843627929688, Coarse ToA: 132.5523681640625
Ground Truth ToA: 61.96984100341797, Coarse ToA: 62.00355529785156
Ground Truth ToA: 114.39816284179688, Coarse ToA: 114.41265869140625
Ground Truth ToA: 90.46508026123047, Coarse ToA: 90.41836547851562
Ground Truth ToA: 62.17985534667969, Coarse ToA: 61.54536819458008
Ground Truth ToA: 50.27248001098633, Coarse ToA: 50.57608413696289
Ground Truth ToA: 120.50103759765625, Coarse ToA: 119.85345458984375
Ground Truth ToA: 105.134521484375, Coarse ToA: 105.94117736816406
Ground Truth ToA: 108.6776123046875, Coarse ToA: 109.03233337402344
Ground Truth ToA: 101.41355895996094, Coarse ToA: 99.25874328613281
Ground Truth ToA: 76.93095397949219, Coarse ToA: 75.21324157714844
Ground Truth ToA: 61.16880416870117, Coarse ToA: 59.99166488647461
Ground Truth ToA: 66.50098419189453, Coarse ToA: 66.25650024414062
Ground Truth ToA: 86.02252197265625, Coarse ToA: 83.66130065917969
Ground Truth ToA: 88.26249694824219, Coarse ToA: 88.37509155273438
Ground Truth ToA: 84.85704803466797, Coarse ToA: 84.86587524414062
Ground Truth ToA: 117.69791412353516, Coarse ToA: 118.32223510742188
Ground Truth ToA: 53.01485061645508, Coarse ToA: 52.94465637207031
Ground Truth ToA: 112.32378387451172, Coarse ToA: 110.7137222290039
Ground Truth ToA: 116.94485473632812, Coarse ToA: 114.4827651977539
Ground Truth ToA: 102.72479248046875, Coarse ToA: 100.49308013916016
Ground Truth ToA: 65.64359283447266, Coarse ToA: 66.36469268798828
Ground Truth ToA: 146.7301788330078, Coarse ToA: 146.80218505859375
Ground Truth ToA: 71.43827819824219, Coarse ToA: 71.43531036376953
Ground Truth ToA: 116.68477630615234, Coarse ToA: 118.14743041992188
Ground Truth ToA: 115.13741302490234, Coarse ToA: 116.04469299316406
Ground Truth ToA: 87.49254608154297, Coarse ToA: 88.02886962890625
Ground Truth ToA: 127.05384063720703, Coarse ToA: 125.93460845947266
Ground Truth ToA: 86.92729949951172, Coarse ToA: 86.47943878173828
Ground Truth ToA: 96.53137969970703, Coarse ToA: 95.80365753173828
Ground Truth ToA: 116.84884643554688, Coarse ToA: 117.9441909790039
Ground Truth ToA: 125.080078125, Coarse ToA: 124.7981948852539
Ground Truth ToA: 79.4950180053711, Coarse ToA: 81.02808380126953
Ground Truth ToA: 101.84412384033203, Coarse ToA: 99.16265869140625
Ground Truth ToA: 102.71259307861328, Coarse ToA: 104.6829833984375
Ground Truth ToA: 94.00775909423828, Coarse ToA: 95.57359313964844
Ground Truth ToA: 80.81643676757812, Coarse ToA: 80.1720962524414
Ground Truth ToA: 133.48558044433594, Coarse ToA: 132.63743591308594
Ground Truth ToA: 140.66409301757812, Coarse ToA: 139.955322265625
Ground Truth ToA: 149.16754150390625, Coarse ToA: 148.3708953857422
Ground Truth ToA: 51.14432907104492, Coarse ToA: 52.330467224121094
Ground Truth ToA: 83.27954864501953, Coarse ToA: 83.00263214111328
Ground Truth ToA: 69.13040161132812, Coarse ToA: 69.52616882324219
Ground Truth ToA: 81.74896240234375, Coarse ToA: 81.3386459350586
Ground Truth ToA: 147.1884765625, Coarse ToA: 145.34339904785156
Ground Truth ToA: 69.12666320800781, Coarse ToA: 69.49331665039062
Ground Truth ToA: 111.06941223144531, Coarse ToA: 110.83521270751953
Ground Truth ToA: 96.84310913085938, Coarse ToA: 96.47991943359375
Ground Truth ToA: 86.0716552734375, Coarse ToA: 88.99346923828125
Ground Truth ToA: 96.64279174804688, Coarse ToA: 97.38200378417969
Ground Truth ToA: 102.11222839355469, Coarse ToA: 100.89334869384766
Ground Truth ToA: 87.68135833740234, Coarse ToA: 87.6120834350586
Ground Truth ToA: 144.74610900878906, Coarse ToA: 143.85598754882812
Ground Truth ToA: 116.96516418457031, Coarse ToA: 114.59066772460938
Ground Truth ToA: 144.47235107421875, Coarse ToA: 144.68356323242188
Ground Truth ToA: 108.37694549560547, Coarse ToA: 108.65957641601562
Ground Truth ToA: 82.93743133544922, Coarse ToA: 82.3087158203125
Ground Truth ToA: 135.9083251953125, Coarse ToA: 135.9935760498047
Ground Truth ToA: 122.77023315429688, Coarse ToA: 122.13887023925781
Ground Truth ToA: 146.00762939453125, Coarse ToA: 146.71603393554688
Ground Truth ToA: 142.2073211669922, Coarse ToA: 142.39451599121094
Ground Truth ToA: 91.54562377929688, Coarse ToA: 91.56985473632812
Ground Truth ToA: 118.07356262207031, Coarse ToA: 122.55438995361328
Ground Truth ToA: 85.71743774414062, Coarse ToA: 84.92262268066406
Ground Truth ToA: 81.20782470703125, Coarse ToA: 83.13771057128906
Ground Truth ToA: 100.81475830078125, Coarse ToA: 99.02605438232422
Ground Truth ToA: 52.58440017700195, Coarse ToA: 50.61194610595703
Ground Truth ToA: 80.75297546386719, Coarse ToA: 79.9105453491211
Ground Truth ToA: 118.5266342163086, Coarse ToA: 118.51525115966797
Ground Truth ToA: 87.53408813476562, Coarse ToA: 87.03642272949219
Ground Truth ToA: 136.60887145996094, Coarse ToA: 139.13555908203125
Ground Truth ToA: 76.82339477539062, Coarse ToA: 76.75342559814453
Ground Truth ToA: 126.00743103027344, Coarse ToA: 124.72866821289062
Ground Truth ToA: 134.02003479003906, Coarse ToA: 135.02127075195312
Ground Truth ToA: 139.5614776611328, Coarse ToA: 140.0899658203125
Ground Truth ToA: 142.5105743408203, Coarse ToA: 141.7146759033203
Ground Truth ToA: 90.34895324707031, Coarse ToA: 90.3803939819336
Ground Truth ToA: 128.59181213378906, Coarse ToA: 128.4097137451172
Ground Truth ToA: 102.29534149169922, Coarse ToA: 103.4970703125
Ground Truth ToA: 140.99830627441406, Coarse ToA: 138.3673553466797
Ground Truth ToA: 129.02467346191406, Coarse ToA: 128.8911590576172
Ground Truth ToA: 147.50921630859375, Coarse ToA: 147.15493774414062
Ground Truth ToA: 120.24118041992188, Coarse ToA: 118.17893981933594
Ground Truth ToA: 65.38468170166016, Coarse ToA: 65.01847076416016
Ground Truth ToA: 133.9769287109375, Coarse ToA: 140.89564514160156
Ground Truth ToA: 68.89179229736328, Coarse ToA: 70.24925231933594
Ground Truth ToA: 139.0620880126953, Coarse ToA: 139.3550262451172
Ground Truth ToA: 141.44798278808594, Coarse ToA: 141.67327880859375
Ground Truth ToA: 68.4626235961914, Coarse ToA: 67.17546844482422
Ground Truth ToA: 146.0301971435547, Coarse ToA: 146.47427368164062
Ground Truth ToA: 76.9381332397461, Coarse ToA: 78.50656127929688
Ground Truth ToA: 144.9569091796875, Coarse ToA: 142.51626586914062
Ground Truth ToA: 61.877113342285156, Coarse ToA: 60.598045349121094
Ground Truth ToA: 145.38876342773438, Coarse ToA: 144.55213928222656
Ground Truth ToA: 75.04966735839844, Coarse ToA: 74.43492126464844
Ground Truth ToA: 98.06438446044922, Coarse ToA: 98.7401123046875
Ground Truth ToA: 138.6935272216797, Coarse ToA: 138.5543670654297
Ground Truth ToA: 96.68121337890625, Coarse ToA: 95.97344970703125
Ground Truth ToA: 107.91958618164062, Coarse ToA: 109.88850402832031
Ground Truth ToA: 90.33073425292969, Coarse ToA: 91.06248474121094
Ground Truth ToA: 137.89752197265625, Coarse ToA: 137.463134765625
Ground Truth ToA: 62.892005920410156, Coarse ToA: 66.63104248046875
Ground Truth ToA: 91.74933624267578, Coarse ToA: 92.18122863769531
Ground Truth ToA: 94.80744934082031, Coarse ToA: 94.33689880371094
Ground Truth ToA: 100.51325225830078, Coarse ToA: 102.11103057861328
Ground Truth ToA: 80.54955291748047, Coarse ToA: 81.5860595703125
Ground Truth ToA: 71.08505249023438, Coarse ToA: 69.62178039550781
Ground Truth ToA: 96.25397491455078, Coarse ToA: 95.21236419677734
Ground Truth ToA: 110.76668548583984, Coarse ToA: 112.4922866821289
Ground Truth ToA: 56.49898910522461, Coarse ToA: 57.478885650634766
Ground Truth ToA: 89.12797546386719, Coarse ToA: 88.75865936279297
Ground Truth ToA: 133.88494873046875, Coarse ToA: 134.11668395996094
Ground Truth ToA: 59.0013542175293, Coarse ToA: 59.133209228515625
Ground Truth ToA: 146.5500946044922, Coarse ToA: 146.18475341796875
Ground Truth ToA: 95.36781311035156, Coarse ToA: 95.76165008544922
Ground Truth ToA: 137.972900390625, Coarse ToA: 137.22906494140625
Ground Truth ToA: 139.3069305419922, Coarse ToA: 139.97653198242188
Ground Truth ToA: 112.00200653076172, Coarse ToA: 118.22930145263672
Ground Truth ToA: 129.90191650390625, Coarse ToA: 129.42681884765625
Ground Truth ToA: 73.64579772949219, Coarse ToA: 72.82035064697266
Ground Truth ToA: 75.53303527832031, Coarse ToA: 74.31643676757812
Ground Truth ToA: 92.5174560546875, Coarse ToA: 93.07001495361328
Ground Truth ToA: 101.72105407714844, Coarse ToA: 101.02570343017578
Ground Truth ToA: 146.07754516601562, Coarse ToA: 146.2671661376953
Ground Truth ToA: 97.734619140625, Coarse ToA: 99.32227325439453
Ground Truth ToA: 98.85942077636719, Coarse ToA: 97.07454681396484
Ground Truth ToA: 102.59403228759766, Coarse ToA: 103.70465850830078
Ground Truth ToA: 148.17828369140625, Coarse ToA: 147.28074645996094
Ground Truth ToA: 97.92636108398438, Coarse ToA: 99.76052856445312
Ground Truth ToA: 80.76787567138672, Coarse ToA: 79.83228302001953
Ground Truth ToA: 125.09395599365234, Coarse ToA: 125.67715454101562
Ground Truth ToA: 86.36671447753906, Coarse ToA: 84.53583526611328
Ground Truth ToA: 134.2007293701172, Coarse ToA: 134.5176544189453
Ground Truth ToA: 100.36399841308594, Coarse ToA: 99.89500427246094
Ground Truth ToA: 139.4626007080078, Coarse ToA: 141.39366149902344
Ground Truth ToA: 56.291751861572266, Coarse ToA: 55.49884033203125
Ground Truth ToA: 130.1139678955078, Coarse ToA: 129.49124145507812
Ground Truth ToA: 139.39732360839844, Coarse ToA: 138.8037872314453
Ground Truth ToA: 135.97491455078125, Coarse ToA: 136.1065216064453
Ground Truth ToA: 112.57032775878906, Coarse ToA: 113.45557403564453
Ground Truth ToA: 106.90046691894531, Coarse ToA: 107.08721923828125
Ground Truth ToA: 87.28987884521484, Coarse ToA: 87.44483947753906
Ground Truth ToA: 56.447418212890625, Coarse ToA: 56.09850311279297
Ground Truth ToA: 139.94354248046875, Coarse ToA: 138.9314422607422
Ground Truth ToA: 70.90426635742188, Coarse ToA: 71.4686508178711
Ground Truth ToA: 108.72248077392578, Coarse ToA: 106.70767974853516
Ground Truth ToA: 104.87875366210938, Coarse ToA: 103.6517562866211
Ground Truth ToA: 52.08560562133789, Coarse ToA: 54.76905059814453
Ground Truth ToA: 102.02552032470703, Coarse ToA: 102.95573425292969
Ground Truth ToA: 91.05829620361328, Coarse ToA: 89.68853759765625
Ground Truth ToA: 98.76822662353516, Coarse ToA: 98.53826141357422
Ground Truth ToA: 52.994667053222656, Coarse ToA: 53.97300720214844
Ground Truth ToA: 75.03556823730469, Coarse ToA: 75.03218078613281
Ground Truth ToA: 140.68017578125, Coarse ToA: 138.33876037597656
Ground Truth ToA: 77.11143493652344, Coarse ToA: 74.64408874511719
Ground Truth ToA: 114.71778106689453, Coarse ToA: 112.92059326171875
Ground Truth ToA: 120.11553192138672, Coarse ToA: 119.22508239746094
Ground Truth ToA: 128.31170654296875, Coarse ToA: 128.6122589111328
Ground Truth ToA: 106.28964233398438, Coarse ToA: 104.97135162353516
Ground Truth ToA: 125.44720458984375, Coarse ToA: 125.43185424804688
Ground Truth ToA: 113.0173110961914, Coarse ToA: 112.83196258544922
Ground Truth ToA: 144.3556671142578, Coarse ToA: 143.68930053710938
Ground Truth ToA: 56.8844108581543, Coarse ToA: 59.96683883666992
Ground Truth ToA: 143.3035888671875, Coarse ToA: 142.10165405273438
Ground Truth ToA: 93.46427154541016, Coarse ToA: 92.8237075805664
Ground Truth ToA: 79.62831115722656, Coarse ToA: 79.18033599853516
Ground Truth ToA: 132.3273468017578, Coarse ToA: 133.14617919921875
Ground Truth ToA: 95.59610748291016, Coarse ToA: 97.50244140625
Ground Truth ToA: 76.78543090820312, Coarse ToA: 77.85801696777344
Ground Truth ToA: 137.93260192871094, Coarse ToA: 137.1757354736328
Ground Truth ToA: 63.33376693725586, Coarse ToA: 63.177398681640625
Ground Truth ToA: 52.29188919067383, Coarse ToA: 53.147247314453125
Ground Truth ToA: 97.97099304199219, Coarse ToA: 98.51618957519531
Ground Truth ToA: 147.84974670410156, Coarse ToA: 147.81802368164062
Ground Truth ToA: 82.74954223632812, Coarse ToA: 82.39586639404297
Ground Truth ToA: 70.81915283203125, Coarse ToA: 68.2867660522461
Ground Truth ToA: 129.49176025390625, Coarse ToA: 130.04043579101562
Ground Truth ToA: 97.1995620727539, Coarse ToA: 98.01009368896484
Ground Truth ToA: 139.77432250976562, Coarse ToA: 137.9302978515625
Ground Truth ToA: 144.2881622314453, Coarse ToA: 144.4093780517578
Ground Truth ToA: 64.13687896728516, Coarse ToA: 64.4949722290039
Ground Truth ToA: 134.3370361328125, Coarse ToA: 138.22531127929688
Ground Truth ToA: 130.02528381347656, Coarse ToA: 129.6021728515625
Ground Truth ToA: 138.99526977539062, Coarse ToA: 139.2039337158203
Ground Truth ToA: 65.78022003173828, Coarse ToA: 64.2907943725586
Ground Truth ToA: 88.75370788574219, Coarse ToA: 89.16590118408203
Ground Truth ToA: 67.17472839355469, Coarse ToA: 66.73047637939453
Ground Truth ToA: 72.66030883789062, Coarse ToA: 71.88679504394531
Ground Truth ToA: 108.3013687133789, Coarse ToA: 108.48782348632812
Ground Truth ToA: 140.9881591796875, Coarse ToA: 141.750244140625
Ground Truth ToA: 119.21392059326172, Coarse ToA: 119.704833984375
Ground Truth ToA: 86.69966125488281, Coarse ToA: 87.05335998535156
Ground Truth ToA: 80.92587280273438, Coarse ToA: 81.99593353271484
Ground Truth ToA: 76.45305633544922, Coarse ToA: 74.619873046875
Ground Truth ToA: 114.68450927734375, Coarse ToA: 113.50452423095703
Ground Truth ToA: 130.31036376953125, Coarse ToA: 129.59959411621094
Ground Truth ToA: 136.17816162109375, Coarse ToA: 136.50132751464844
Ground Truth ToA: 90.20268249511719, Coarse ToA: 92.33480834960938
Ground Truth ToA: 84.1556396484375, Coarse ToA: 82.23241424560547
Ground Truth ToA: 65.16650390625, Coarse ToA: 65.60749816894531
Ground Truth ToA: 60.50381851196289, Coarse ToA: 61.02084732055664
Ground Truth ToA: 105.23448181152344, Coarse ToA: 104.27019500732422
Ground Truth ToA: 146.83279418945312, Coarse ToA: 148.06015014648438
Ground Truth ToA: 68.03776550292969, Coarse ToA: 72.31937408447266
Ground Truth ToA: 64.33157348632812, Coarse ToA: 62.30350112915039
Ground Truth ToA: 101.80313110351562, Coarse ToA: 99.89974975585938
Ground Truth ToA: 86.46697235107422, Coarse ToA: 89.79389953613281
Ground Truth ToA: 67.394287109375, Coarse ToA: 71.1107406616211
Ground Truth ToA: 59.441287994384766, Coarse ToA: 59.00733947753906
Ground Truth ToA: 140.6782684326172, Coarse ToA: 140.97169494628906
Ground Truth ToA: 61.894500732421875, Coarse ToA: 65.71442413330078
Ground Truth ToA: 134.30751037597656, Coarse ToA: 135.5506134033203
Ground Truth ToA: 54.436588287353516, Coarse ToA: 58.87803649902344
Ground Truth ToA: 83.31269073486328, Coarse ToA: 84.31108093261719
Ground Truth ToA: 126.35730743408203, Coarse ToA: 125.51216125488281
Ground Truth ToA: 111.39456176757812, Coarse ToA: 111.44293212890625
Ground Truth ToA: 140.6298065185547, Coarse ToA: 141.16012573242188
Ground Truth ToA: 105.27322387695312, Coarse ToA: 107.64232635498047
Ground Truth ToA: 147.4910125732422, Coarse ToA: 145.7614288330078
Ground Truth ToA: 137.68663024902344, Coarse ToA: 135.24896240234375
Ground Truth ToA: 144.3411102294922, Coarse ToA: 143.24928283691406
Ground Truth ToA: 124.09397888183594, Coarse ToA: 124.02631378173828
Ground Truth ToA: 121.32119750976562, Coarse ToA: 120.02356719970703
Ground Truth ToA: 131.34471130371094, Coarse ToA: 133.9347686767578
Ground Truth ToA: 65.17573547363281, Coarse ToA: 66.8653335571289
Ground Truth ToA: 84.69654846191406, Coarse ToA: 92.4714584350586
Ground Truth ToA: 101.92282104492188, Coarse ToA: 101.69733428955078
Ground Truth ToA: 122.06044006347656, Coarse ToA: 121.61300659179688
